original_index,task,ground_truth_text,predicted_label,top1_correct,candidate_count
2771,Tissue and Organ Recognition,"gallbladder, fluid",gallbladder,True,15
2772,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2773,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2774,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2775,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2776,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2777,Tissue and Organ Recognition,"liver, gallbladder",liver,True,15
2778,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2779,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2780,Tissue and Organ Recognition,specimen bag,liver,False,15
2781,Tissue and Organ Recognition,liver,gallbladder,False,15
2782,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2783,Tissue and Organ Recognition,"specimen bag, gallbladder",gallbladder,True,15
2784,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2785,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2786,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2787,Tissue and Organ Recognition,fluid,gallbladder,False,15
2788,Tissue and Organ Recognition,"gallbladder, fluid",gallbladder,True,15
2789,Tissue and Organ Recognition,liver,liver,True,15
2790,Tissue and Organ Recognition,specimen bag,gallbladder,False,15
2791,Tissue and Organ Recognition,cystic duct,gallbladder,False,15
2792,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2793,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2794,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2795,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2796,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2797,Tissue and Organ Recognition,specimen bag,gallbladder,False,15
2798,Tissue and Organ Recognition,cystic duct,gallbladder,False,15
2799,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2800,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2801,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2802,Tissue and Organ Recognition,"liver, fluid",liver,True,15
2803,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2804,Tissue and Organ Recognition,omentum,gallbladder,False,15
2805,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2806,Tissue and Organ Recognition,liver,liver,True,15
2807,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2808,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2809,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2810,Tissue and Organ Recognition,specimen bag,gallbladder,False,15
2811,Tissue and Organ Recognition,liver,liver,True,15
2812,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2813,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2814,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2815,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2816,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2817,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2818,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2819,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2820,Tissue and Organ Recognition,fluid,liver,False,15
2821,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2822,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2823,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2824,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2825,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2826,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2827,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2828,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2829,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2830,Tissue and Organ Recognition,null target,gallbladder,False,15
2831,Tissue and Organ Recognition,liver,liver,True,15
2832,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2833,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2834,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2835,Tissue and Organ Recognition,cystic artery,gallbladder,False,15
2836,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2837,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2838,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2839,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2840,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2841,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2842,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2843,Tissue and Organ Recognition,specimen bag,gallbladder,False,15
2844,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2845,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2846,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2847,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2848,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2849,Tissue and Organ Recognition,specimen bag,gallbladder,False,15
2850,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2851,Tissue and Organ Recognition,"liver, fluid",liver,True,15
2852,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2853,Tissue and Organ Recognition,cystic duct,gallbladder,False,15
2854,Tissue and Organ Recognition,cystic plate,gallbladder,False,15
2855,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2856,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2857,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2858,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2859,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2860,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2861,Tissue and Organ Recognition,gallbladder,liver,False,15
2862,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2863,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2864,Tissue and Organ Recognition,gallbladder,liver,False,15
2865,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2866,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2867,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2868,Tissue and Organ Recognition,"gallbladder, liver",gallbladder,True,15
2869,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2870,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2871,Tissue and Organ Recognition,liver,gallbladder,False,15
2872,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2873,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2874,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2875,Tissue and Organ Recognition,fluid,fluid,True,15
2876,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2877,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2878,Tissue and Organ Recognition,cystic duct,gallbladder,False,15
2879,Tissue and Organ Recognition,"gallbladder, fluid",gallbladder,True,15
2880,Tissue and Organ Recognition,specimen bag,gallbladder,False,15
2881,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2882,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2883,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2884,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2885,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2886,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2887,Tissue and Organ Recognition,specimen bag,gallbladder,False,15
2888,Tissue and Organ Recognition,omentum,gallbladder,False,15
2889,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2890,Tissue and Organ Recognition,fluid,fluid,True,15
2891,Tissue and Organ Recognition,specimen bag,gallbladder,False,15
2892,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2893,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2894,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2895,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2896,Tissue and Organ Recognition,"gallbladder, fluid",gallbladder,True,15
2897,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2898,Tissue and Organ Recognition,"gallbladder, cystic artery",gallbladder,True,15
2899,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2900,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2901,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2902,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2903,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2904,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2905,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2906,Tissue and Organ Recognition,null target,gallbladder,False,15
2907,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2908,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2909,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2910,Tissue and Organ Recognition,"gallbladder, liver",liver,True,15
2911,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2912,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2913,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2914,Tissue and Organ Recognition,cystic duct,gallbladder,False,15
2915,Tissue and Organ Recognition,specimen bag,gallbladder,False,15
2916,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2917,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2918,Tissue and Organ Recognition,specimen bag,gallbladder,False,15
2919,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2920,Tissue and Organ Recognition,specimen bag,liver,False,15
2921,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2922,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2923,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2924,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2925,Tissue and Organ Recognition,gallbladder,liver,False,15
2926,Tissue and Organ Recognition,"gallbladder, liver",gallbladder,True,15
2927,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2928,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2929,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2930,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2931,Tissue and Organ Recognition,specimen bag,gallbladder,False,15
2932,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2933,Tissue and Organ Recognition,specimen bag,gallbladder,False,15
2934,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2935,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2936,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2937,Tissue and Organ Recognition,liver,liver,True,15
2938,Tissue and Organ Recognition,"liver, gallbladder",gallbladder,True,15
2939,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2940,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2941,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2942,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2943,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2944,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2945,Tissue and Organ Recognition,cystic plate,gallbladder,False,15
2946,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2947,Tissue and Organ Recognition,"gallbladder, cystic artery",gallbladder,True,15
2948,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2949,Tissue and Organ Recognition,"liver, gallbladder",liver,True,15
2950,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2951,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2952,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2953,Tissue and Organ Recognition,omentum,gallbladder,False,15
2954,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2955,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2956,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2957,Tissue and Organ Recognition,"gallbladder, cystic artery",gallbladder,True,15
2958,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2959,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2960,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2961,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2962,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2963,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2964,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2965,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2966,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2967,Tissue and Organ Recognition,"gallbladder, specimen bag",gallbladder,True,15
2968,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2969,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2970,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2971,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2972,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2973,Tissue and Organ Recognition,"liver, gallbladder",liver,True,15
2974,Tissue and Organ Recognition,cystic duct,gallbladder,False,15
2975,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2976,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2977,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2978,Tissue and Organ Recognition,fluid,fluid,True,15
2979,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2980,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2981,Tissue and Organ Recognition,omentum,gallbladder,False,15
2982,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2983,Tissue and Organ Recognition,"liver, fluid",liver,True,15
2984,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2985,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2986,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2987,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2988,Tissue and Organ Recognition,"gallbladder, fluid",gallbladder,True,15
2989,Tissue and Organ Recognition,omentum,gallbladder,False,15
2990,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2991,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2992,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2993,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2994,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2995,Tissue and Organ Recognition,"gallbladder, cystic duct",gallbladder,True,15
2996,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2997,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
2998,Tissue and Organ Recognition,fluid,fluid,True,15
2999,Tissue and Organ Recognition,liver,liver,True,15
3000,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
3001,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
3002,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
3003,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
3004,Tissue and Organ Recognition,gallbladder,gallbladder,True,15
3005,Tissue and Organ Recognition,liver,gallbladder,False,15
